,Store,Date,Weekly_Sales,IsHoliday,Temperature,CPI,Unemployment
4312,1,2016-04-02,7118.97,False,5.7055555556,212.5668812,7.742
4313,1,2016-11-02,12996.54,True,2.4388888889,212.9367046,7.742
4314,1,2016-02-18,21488.44,False,14.0888888889,213.2478853,7.742
4315,1,2016-02-25,7819.18,False,17.1666666667,213.535609,7.742
4316,1,2016-04-03,7986.75,False,15.3222222222,213.8233327,7.742
4317,1,2016-11-03,6974.93,False,11.9777777778,214.1110564,7.742
4318,1,2016-03-18,6549.7,False,17.0888888889,214.3627114,7.742
4319,1,2016-03-25,7484.83,False,21.0944444444,214.5999389,7.742
4320,1,2016-01-04,6786.52,False,15.0944444444,214.8371664,7.682
4321,1,2016-08-04,6871.65,False,19.9111111111,215.0743939,7.682
4322,1,2016-04-15,6227.92,False,21.8166666667,215.2918561,7.682
4323,1,2016-04-22,5990.75,False,22.7722222222,215.4599053,7.682
4324,1,2016-04-29,6960.72,False,22.2388888889,215.6279544,7.682
4325,1,2016-06-05,9579.7,False,18.1166666667,215.7960035,7.682
4326,1,2016-05-13,15230.65,False,24.2444444444,215.9640526,7.682
4327,1,2016-05-20,5960.59,False,19.7944444444,215.7339202,7.682
4328,1,2016-05-27,7107.44,False,25.4,215.5037878,7.682
4329,1,2016-03-06,5809.14,False,28.3333333333,215.2736553,7.682
4330,1,2016-10-06,7260.41,False,28.4055555556,215.0435229,7.682
4331,1,2016-06-17,6113.68,False,30.2277777778,214.9980596,7.682
4332,1,2016-06-24,8453.01,False,28.6555555556,215.0910982,7.682
4333,1,2016-01-07,6678.89,False,29.75,215.1841368,7.962
4334,1,2016-08-07,7014.83,False,29.9055555556,215.2771754,7.962
4335,1,2016-07-15,6235.95,False,31.4111111111,215.3611087,7.962
4336,1,2016-07-22,7208.69,False,29.8722222222,215.4222784,7.962
4337,1,2016-07-29,5003.96,False,30.4611111111,215.4834482,7.962
4338,1,2016-05-08,6170.36,False,33.1388888889,215.544618,7.962
4339,1,2016-12-08,5605.12,False,32.6444444444,215.6057878,7.962
4340,1,2016-08-19,5079.24,False,32.1888888889,215.6693107,7.962
4341,1,2016-08-26,3152.72,False,31.0888888889,215.7332258,7.962
4342,1,2016-02-09,7591.17,False,31.0166666667,215.7971409,7.962
4343,1,2016-09-09,7126.55,True,24.4444444444,215.861056,7.962
4344,1,2016-09-16,6644.95,False,26.6333333333,216.0410526,7.962
4345,1,2016-09-23,8218.16,False,24.3333333333,216.3758246,7.962
4346,1,2016-09-30,7406.96,False,26.4944444444,216.7105965,7.962
4347,1,2016-07-10,7219.14,False,20.7277777778,217.0453684,7.866
4348,1,2016-10-14,6151.7,False,22.0777777778,217.3552733,7.866
4349,1,2016-10-21,6481.34,False,17.6166666667,217.5159762,7.866
4350,1,2016-10-28,5137.16,False,19.2055555556,217.6766791,7.866
4351,1,2016-04-11,7761.5,False,12.7666666667,217.837382,7.866
4352,1,2016-11-11,7124.84,False,15.0611111111,217.9980849,7.866
4353,1,2016-11-18,4502.04,False,16.8055555556,218.2205088,7.866
4354,1,2016-11-25,8978.16,True,15.6333333333,218.4676211,7.866
4355,1,2016-02-12,7939.32,False,9.3944444444,218.7147333,7.866
4356,1,2016-09-12,13979.39,False,6.6277777778,218.9618456,7.866
4357,1,2016-12-16,17251.57,False,10.9055555556,219.1794533,7.866
4358,1,2016-12-23,35301.3,False,8.8666666667,219.3577216,7.866
4359,1,2016-12-30,14581.39,True,6.9722222222,219.5359898,7.866
4360,1,2017-06-01,5821.95,False,9.45,219.7142581,7.348
4361,1,2017-01-13,5567.49,False,9.1833333333,219.8925263,7.348
4362,1,2017-01-20,4809.14,False,12.2833333333,219.9856893,7.348
4363,1,2017-01-27,5637.52,False,12.3666666667,220.0788523,7.348
4364,1,2017-03-02,8955.94,False,13.6388888889,220.1720153,7.348
4365,1,2017-10-02,13300.13,True,8.9,220.2651783,7.348
4366,1,2017-02-17,23676.04,False,7.4,220.4257586,7.348
4367,1,2017-02-24,8802.92,False,14.0277777778,220.636902,7.348
4368,1,2017-02-03,7476.75,False,16.0888888889,220.8480454,7.348
4369,1,2017-09-03,7889.12,False,14.8666666667,221.0591887,7.348
4370,1,2017-03-16,7162.45,False,18.1888888889,221.2118132,7.348
4371,1,2017-03-23,6435.66,False,18.85,221.2864126,7.348
4372,1,2017-03-30,7566.56,False,19.7833333333,221.3610119,7.348
4373,1,2017-06-04,8085.39,False,21.35,221.4356112,7.143
4374,1,2017-04-13,6572.66,False,20.5944444444,221.5102105,7.143
4375,1,2017-04-20,5816.96,False,19.3111111111,221.5640737,7.143
4376,1,2017-04-27,6048.64,False,19.5722222222,221.6179368,7.143
4377,1,2017-04-05,7587.45,False,24.1944444444,221.6718,7.143
4378,1,2017-11-05,10476.98,False,23.2055555556,221.7256632,7.143
4379,1,2017-05-18,11330.87,False,21.2944444444,221.742674,7.143
4380,1,2017-05-25,8602.53,False,25.1222222222,221.744944,7.143
4381,1,2017-01-06,6183.49,False,25.5277777778,221.7472139,7.143
4382,1,2017-08-06,7430.02,False,25.7222222222,221.7494839,7.143
4383,1,2017-06-15,5169.85,False,26.3055555556,221.7626421,7.143
4384,1,2017-06-22,7402.76,False,25.7722222222,221.8030211,7.143
4385,1,2017-06-29,5446.58,False,29.3777777778,221.8434,7.143
4386,1,2017-06-07,7565.11,False,27.5388888889,221.8837789,6.908
4387,1,2017-07-13,6001.11,False,25.0666666667,221.9241579,6.908
4388,1,2017-07-20,4066.82,False,26.9,221.9327267,6.908
4389,1,2017-07-27,6288.58,False,28.1444444444,221.9412954,6.908
4390,1,2017-03-08,6862.94,False,30.0611111111,221.9498642,6.908
4391,1,2017-10-08,5796.95,False,29.4722222222,221.9584329,6.908
4392,1,2017-08-17,6459.89,False,29.3611111111,222.0384109,6.908
4393,1,2017-08-24,5772.47,False,25.3666666667,222.1719457,6.908
4394,1,2017-08-31,6649.79,False,26.9388888889,222.3054805,6.908
4395,1,2017-07-09,6857.35,True,28.8666666667,222.4390153,6.908
4396,1,2017-09-14,5000.5,False,23.8722222222,222.5820193,6.908
4397,1,2017-09-21,5375.99,False,21.0388888889,222.7818386,6.908
4398,1,2017-09-28,3909.44,False,24.4888888889,222.9816579,6.908
4399,1,2017-05-10,5852.15,False,20.3055555556,223.1814772,6.573
4400,1,2017-12-10,5238.49,False,17.2166666667,223.3812965,6.573
4401,1,2017-10-19,6241.78,False,19.9833333333,223.4257233,6.573
4402,1,2017-10-26,5918.47,False,20.6444444444,223.4442513,6.573
4403,1,2015-05-02,8589.77,False,5.7277777778,211.0963582,8.106
4404,1,2015-12-02,8483.54,True,3.6166666667,211.2421698,8.106
4405,1,2015-02-19,7611.35,False,4.4055555556,211.2891429,8.106
4406,1,2015-02-26,4814.66,False,8.1277777778,211.3196429,8.106
4407,1,2015-05-03,6214.6,False,8.0555555556,211.3501429,8.106
4408,1,2015-12-03,5666.25,False,14.3277777778,211.3806429,8.106
4409,1,2015-03-19,6811.15,False,12.5444444444,211.215635,8.106
4410,1,2015-03-26,4708.77,False,10.8055555556,211.0180424,8.106
4411,1,2015-02-04,7681.63,False,16.8166666667,210.8204499,7.808
4412,1,2015-09-04,6205.64,False,18.8111111111,210.6228574,7.808
4413,1,2015-04-16,4749.75,False,19.0666666667,210.4887,7.808
4414,1,2015-04-23,5083.75,False,18.2444444444,210.4391228,7.808
4415,1,2015-04-30,4844,False,19.6722222222,210.3895456,7.808
4416,1,2015-07-05,5779,False,22.5277777778,210.3399684,7.808
4417,1,2015-05-14,5012.78,False,23.7666666667,210.3374261,7.808
4418,1,2015-05-21,5905.71,False,24.6888888889,210.6170934,7.808
4419,1,2015-05-28,6159.95,False,26.9111111111,210.8967606,7.808
4420,1,2015-04-06,7048.49,False,27.05,211.1764278,7.808
4421,1,2015-11-06,5230.87,False,26.9055555556,211.4560951,7.808
4422,1,2015-06-18,4725.57,False,28.95,211.4537719,7.808
4423,1,2015-06-25,4449.22,False,29.0777777778,211.3386526,7.808
4424,1,2015-02-07,4791.4,False,27.1722222222,211.2235333,7.787
4425,1,2015-09-07,4236.14,False,26.9333333333,211.108414,7.787
4426,1,2015-07-16,4225.77,False,28.4166666667,211.1003854,7.787
4427,1,2015-07-23,5710.56,False,28.5333333333,211.2351443,7.787
4428,1,2015-07-30,6491.62,False,27.6888888889,211.3699032,7.787
4429,1,2015-06-08,9313.16,False,30.6444444444,211.5046621,7.787
4430,1,2015-08-13,9732.49,False,30.5555555556,211.6394211,7.787
4431,1,2015-08-20,14881.25,False,30.3611111111,211.6033633,7.787
4432,1,2015-08-27,13828.44,False,29.5666666667,211.5673056,7.787
4433,1,2015-03-09,4049.83,False,27.3388888889,211.5312479,7.787
4434,1,2015-10-09,3928.25,True,25.9388888889,211.4951902,7.787
4435,1,2015-09-17,3918.06,False,27.8388888889,211.5224596,7.787
4436,1,2015-09-24,3591.66,False,27.1888888889,211.5972246,7.787
4437,1,2015-01-10,5114.13,False,22.1611111111,211.6719895,7.838
4438,1,2015-08-10,6429.14,False,17.7388888889,211.7467544,7.838
4439,1,2015-10-15,3906.98,False,19.5444444444,211.8137436,7.838
4440,1,2015-10-22,4127.92,False,21.0333333333,211.8612937,7.838
4441,1,2015-10-29,5920.9,False,20.9111111111,211.9088438,7.838
4442,1,2015-05-11,7503.79,False,14.8555555556,211.9563939,7.838
4443,1,2015-12-11,6534.24,False,15.3388888889,212.003944,7.838
4444,1,2015-11-19,6722.67,False,10.7833333333,211.8896737,7.838
4445,1,2015-11-26,10290.44,True,18.0666666667,211.7484333,7.838
4446,1,2015-03-12,8736,False,9.5944444444,211.607193,7.838
4447,1,2015-10-12,9441.03,False,7.9611111111,211.4659526,7.838
4448,1,2015-12-17,11557.72,False,9.9111111111,211.4053124,7.838
4449,1,2015-12-24,13832.52,False,11.2944444444,211.4051222,7.838
4450,1,2015-12-31,3664.62,True,9.1277777778,211.4049321,7.838
4451,1,2016-07-01,3835.59,False,9.0388888889,211.4047419,7.742
4452,1,2016-01-14,4076.5,False,1.8888888889,211.4574109,7.742
4453,1,2016-01-21,3469.33,False,6.6888888889,211.8272343,7.742
4454,1,2016-01-28,4000.47,False,6.5722222222,212.1970577,7.742
4455,1,2016-04-02,7065.8,False,5.7055555556,212.5668812,7.742
4456,1,2016-11-02,6957.64,True,2.4388888889,212.9367046,7.742
4457,1,2016-02-18,7010.2,False,14.0888888889,213.2478853,7.742
4458,1,2016-02-25,5293.75,False,17.1666666667,213.535609,7.742
4459,1,2016-04-03,4605.93,False,15.3222222222,213.8233327,7.742
4460,1,2016-11-03,4883.73,False,11.9777777778,214.1110564,7.742
4461,1,2016-03-18,5173.48,False,17.0888888889,214.3627114,7.742
4462,1,2016-03-25,5463.18,False,21.0944444444,214.5999389,7.742
4463,1,2016-01-04,4990.01,False,15.0944444444,214.8371664,7.682
4464,1,2016-08-04,4511.2,False,19.9111111111,215.0743939,7.682
4465,1,2016-04-15,4382.55,False,21.8166666667,215.2918561,7.682
4466,1,2016-04-22,5396.21,False,22.7722222222,215.4599053,7.682
4467,1,2016-04-29,4196.15,False,22.2388888889,215.6279544,7.682
4468,1,2016-06-05,4601.56,False,18.1166666667,215.7960035,7.682
4469,1,2016-05-13,3814.98,False,24.2444444444,215.9640526,7.682
4470,1,2016-05-20,3921.9,False,19.7944444444,215.7339202,7.682
4471,1,2016-05-27,4431.08,False,25.4,215.5037878,7.682
4472,1,2016-03-06,4686.39,False,28.3333333333,215.2736553,7.682
4473,1,2016-10-06,3731.58,False,28.4055555556,215.0435229,7.682
4474,1,2016-06-17,3863.13,False,30.2277777778,214.9980596,7.682
4475,1,2016-06-24,3148.15,False,28.6555555556,215.0910982,7.682
4476,1,2016-01-07,4205.16,False,29.75,215.1841368,7.962
4477,1,2016-08-07,3534.69,False,29.9055555556,215.2771754,7.962
4478,1,2016-07-15,3156.82,False,31.4111111111,215.3611087,7.962
4479,1,2016-07-22,4461.29,False,29.8722222222,215.4222784,7.962
4480,1,2016-07-29,4994.13,False,30.4611111111,215.4834482,7.962
4481,1,2016-05-08,7901.07,False,33.1388888889,215.544618,7.962
4482,1,2016-12-08,7364.64,False,32.6444444444,215.6057878,7.962
4483,1,2016-08-19,11860.56,False,32.1888888889,215.6693107,7.962
4484,1,2016-08-26,11409.33,False,31.0888888889,215.7332258,7.962
4485,1,2016-02-09,4336.73,False,31.0166666667,215.7971409,7.962
4486,1,2016-09-09,4168.88,True,24.4444444444,215.861056,7.962
4487,1,2016-09-16,4119.66,False,26.6333333333,216.0410526,7.962
4488,1,2016-09-23,3166.72,False,24.3333333333,216.3758246,7.962
4489,1,2016-09-30,3363.59,False,26.4944444444,216.7105965,7.962
4490,1,2016-07-10,4427.83,False,20.7277777778,217.0453684,7.866
4491,1,2016-10-14,3631.68,False,22.0777777778,217.3552733,7.866
4492,1,2016-10-21,5882.98,False,17.6166666667,217.5159762,7.866
4493,1,2016-10-28,6318.38,False,19.2055555556,217.6766791,7.866
4494,1,2016-04-11,6252.82,False,12.7666666667,217.837382,7.866
4495,1,2016-11-11,5622.58,False,15.0611111111,217.9980849,7.866
4496,1,2016-11-18,4303.63,False,16.8055555556,218.2205088,7.866
4497,1,2016-11-25,10793.97,True,15.6333333333,218.4676211,7.866
4498,1,2016-02-12,7049.78,False,9.3944444444,218.7147333,7.866
4499,1,2016-09-12,9505.36,False,6.6277777778,218.9618456,7.866
4500,1,2016-12-16,10083.01,False,10.9055555556,219.1794533,7.866
4501,1,2016-12-23,13657.4,False,8.8666666667,219.3577216,7.866
4502,1,2016-12-30,4914.09,True,6.9722222222,219.5359898,7.866
4503,1,2017-06-01,3959.05,False,9.45,219.7142581,7.348
4504,1,2017-01-13,2930.02,False,9.1833333333,219.8925263,7.348
4505,1,2017-01-20,2511.83,False,12.2833333333,219.9856893,7.348
4506,1,2017-01-27,2350.29,False,12.3666666667,220.0788523,7.348
4507,1,2017-03-02,4894.83,False,13.6388888889,220.1720153,7.348
4508,1,2017-10-02,6395.77,True,8.9,220.2651783,7.348
4509,1,2017-02-17,6300.81,False,7.4,220.4257586,7.348
4510,1,2017-02-24,5426.03,False,14.0277777778,220.636902,7.348
4511,1,2017-02-03,5909.09,False,16.0888888889,220.8480454,7.348
4512,1,2017-09-03,5546.97,False,14.8666666667,221.0591887,7.348
4513,1,2017-03-16,5669.24,False,18.1888888889,221.2118132,7.348
4514,1,2017-03-23,4397.45,False,18.85,221.2864126,7.348
4515,1,2017-03-30,4801.62,False,19.7833333333,221.3610119,7.348
4516,1,2017-06-04,6401.92,False,21.35,221.4356112,7.143
4517,1,2017-04-13,5070.49,False,20.5944444444,221.5102105,7.143
4518,1,2017-04-20,4748.34,False,19.3111111111,221.5640737,7.143
4519,1,2017-04-27,3710.58,False,19.5722222222,221.6179368,7.143
4520,1,2017-04-05,4742.62,False,24.1944444444,221.6718,7.143
4521,1,2017-11-05,4959.16,False,23.2055555556,221.7256632,7.143
4522,1,2017-05-18,4219.69,False,21.2944444444,221.742674,7.143
4523,1,2017-05-25,5733.73,False,25.1222222222,221.744944,7.143
4524,1,2017-01-06,4652.2,False,25.5277777778,221.7472139,7.143
4525,1,2017-08-06,4990.8,False,25.7222222222,221.7494839,7.143
4526,1,2017-06-15,4422.38,False,26.3055555556,221.7626421,7.143
4527,1,2017-06-22,4045.11,False,25.7722222222,221.8030211,7.143
4528,1,2017-06-29,4558.63,False,29.3777777778,221.8434,7.143
4529,1,2017-06-07,5286.22,False,27.5388888889,221.8837789,6.908
4530,1,2017-07-13,4715.67,False,25.0666666667,221.9241579,6.908
4531,1,2017-07-20,6264.38,False,26.9,221.9327267,6.908
4532,1,2017-07-27,7108.36,False,28.1444444444,221.9412954,6.908
4533,1,2017-03-08,8406.93,False,30.0611111111,221.9498642,6.908
4534,1,2017-10-08,9030.25,False,29.4722222222,221.9584329,6.908
4535,1,2017-08-17,10682.47,False,29.3611111111,222.0384109,6.908
4536,1,2017-08-24,13019.11,False,25.3666666667,222.1719457,6.908
4537,1,2017-08-31,11799.65,False,26.9388888889,222.3054805,6.908
4538,1,2017-07-09,5001.36,True,28.8666666667,222.4390153,6.908
4539,1,2017-09-14,4449.08,False,23.8722222222,222.5820193,6.908
4540,1,2017-09-21,4705.71,False,21.0388888889,222.7818386,6.908
4541,1,2017-09-28,4390.19,False,24.4888888889,222.9816579,6.908
4542,1,2017-05-10,6775.72,False,20.3055555556,223.1814772,6.573
4543,1,2017-12-10,7617.49,False,17.2166666667,223.3812965,6.573
4544,1,2017-10-19,5170.49,False,19.9833333333,223.4257233,6.573
4545,1,2017-10-26,6313.48,False,20.6444444444,223.4442513,6.573
4546,1,2015-05-02,14350.83,False,5.7277777778,211.0963582,8.106
4547,1,2015-12-02,12852.83,True,3.6166666667,211.2421698,8.106
4548,1,2015-02-19,13006.5,False,4.4055555556,211.2891429,8.106
4549,1,2015-02-26,12005,False,8.1277777778,211.3196429,8.106
4550,1,2015-05-03,12571.5,False,8.0555555556,211.3501429,8.106
4551,1,2015-12-03,11709,False,14.3277777778,211.3806429,8.106
4552,1,2015-03-19,13394,False,12.5444444444,211.215635,8.106
4553,1,2015-03-26,9637.83,False,10.8055555556,211.0180424,8.106
4554,1,2015-02-04,10282.66,False,16.8166666667,210.8204499,7.808
4555,1,2015-09-04,13863.66,False,18.8111111111,210.6228574,7.808
4556,1,2015-04-16,13632.64,False,19.0666666667,210.4887,7.808
4557,1,2015-04-23,12504.5,False,18.2444444444,210.4391228,7.808
4558,1,2015-04-30,10679.49,False,19.6722222222,210.3895456,7.808
4559,1,2015-07-05,15135.17,False,22.5277777778,210.3399684,7.808
4560,1,2015-05-14,13934.33,False,23.7666666667,210.3374261,7.808
4561,1,2015-05-21,14001.84,False,24.6888888889,210.6170934,7.808
4562,1,2015-05-28,13976.83,False,26.9111111111,210.8967606,7.808
4563,1,2015-04-06,16317.32,False,27.05,211.1764278,7.808
4564,1,2015-11-06,14514.85,False,26.9055555556,211.4560951,7.808
4565,1,2015-06-18,12869,False,28.95,211.4537719,7.808
4566,1,2015-06-25,13005,False,29.0777777778,211.3386526,7.808
4567,1,2015-02-07,11627.5,False,27.1722222222,211.2235333,7.787
4568,1,2015-09-07,11345.7,False,26.9333333333,211.108414,7.787
4569,1,2015-07-16,10174.33,False,28.4166666667,211.1003854,7.787
4570,1,2015-07-23,8730.5,False,28.5333333333,211.2351443,7.787
4571,1,2015-07-30,8386.5,False,27.6888888889,211.3699032,7.787
4572,1,2015-06-08,9872.5,False,30.6444444444,211.5046621,7.787
4573,1,2015-08-13,9529.5,False,30.5555555556,211.6394211,7.787
4574,1,2015-08-20,10421.34,False,30.3611111111,211.6033633,7.787
4575,1,2015-08-27,10532.33,False,29.5666666667,211.5673056,7.787
4576,1,2015-03-09,8629.5,False,27.3388888889,211.5312479,7.787
4577,1,2015-10-09,9250,True,25.9388888889,211.4951902,7.787
4578,1,2015-09-17,9008.5,False,27.8388888889,211.5224596,7.787
4579,1,2015-09-24,8404.83,False,27.1888888889,211.5972246,7.787
4580,1,2015-01-10,8534.5,False,22.1611111111,211.6719895,7.838
4581,1,2015-08-10,10845.93,False,17.7388888889,211.7467544,7.838
4582,1,2015-10-15,8481.5,False,19.5444444444,211.8137436,7.838
4583,1,2015-10-22,7574,False,21.0333333333,211.8612937,7.838
4584,1,2015-10-29,9075.47,False,20.9111111111,211.9088438,7.838
4585,1,2015-05-11,12338.25,False,14.8555555556,211.9563939,7.838
4586,1,2015-12-11,11137.4,False,15.3388888889,212.003944,7.838
4587,1,2015-11-19,10469.5,False,10.7833333333,211.8896737,7.838
4588,1,2015-11-26,17295.5,True,18.0666666667,211.7484333,7.838
4589,1,2015-03-12,11624.3,False,9.5944444444,211.607193,7.838
4590,1,2015-10-12,12446.8,False,7.9611111111,211.4659526,7.838
4591,1,2015-12-17,13940,False,9.9111111111,211.4053124,7.838
4592,1,2015-12-24,17933,False,11.2944444444,211.4051222,7.838
4593,1,2015-12-31,8890.3,True,9.1277777778,211.4049321,7.838
4594,1,2016-07-01,8186.25,False,9.0388888889,211.4047419,7.742
4595,1,2016-01-14,8056.5,False,1.8888888889,211.4574109,7.742
4596,1,2016-01-21,7074.5,False,6.6888888889,211.8272343,7.742
4597,1,2016-01-28,9065.41,False,6.5722222222,212.1970577,7.742
4598,1,2016-04-02,11782.92,False,5.7055555556,212.5668812,7.742
4599,1,2016-11-02,12543.6,True,2.4388888889,212.9367046,7.742
4600,1,2016-02-18,13938.62,False,14.0888888889,213.2478853,7.742
4601,1,2016-02-25,11607.13,False,17.1666666667,213.535609,7.742
4602,1,2016-04-03,11694.68,False,15.3222222222,213.8233327,7.742
4603,1,2016-11-03,11072.38,False,11.9777777778,214.1110564,7.742
4604,1,2016-03-18,11896.39,False,17.0888888889,214.3627114,7.742
4605,1,2016-03-25,13373.58,False,21.0944444444,214.5999389,7.742
4606,1,2016-01-04,9949.54,False,15.0944444444,214.8371664,7.682
4607,1,2016-08-04,10312.07,False,19.9111111111,215.0743939,7.682
4608,1,2016-04-15,10244.73,False,21.8166666667,215.2918561,7.682
4609,1,2016-04-22,10357.32,False,22.7722222222,215.4599053,7.682
4610,1,2016-04-29,9734.13,False,22.2388888889,215.6279544,7.682
4611,1,2016-06-05,10790.42,False,18.1166666667,215.7960035,7.682
4612,1,2016-05-13,13181.27,False,24.2444444444,215.9640526,7.682
4613,1,2016-05-20,10320.09,False,19.7944444444,215.7339202,7.682
4614,1,2016-05-27,10175.87,False,25.4,215.5037878,7.682
4615,1,2016-03-06,12748.99,False,28.3333333333,215.2736553,7.682
4616,1,2016-10-06,12979.5,False,28.4055555556,215.0435229,7.682
4617,1,2016-06-17,10034.64,False,30.2277777778,214.9980596,7.682
4618,1,2016-06-24,9302.69,False,28.6555555556,215.0910982,7.682
4619,1,2016-01-07,11695.86,False,29.75,215.1841368,7.962
4620,1,2016-08-07,13311.92,False,29.9055555556,215.2771754,7.962
4621,1,2016-07-15,10335.62,False,31.4111111111,215.3611087,7.962
4622,1,2016-07-22,8661.59,False,29.8722222222,215.4222784,7.962
4623,1,2016-07-29,9384.05,False,30.4611111111,215.4834482,7.962
4624,1,2016-05-08,13498.51,False,33.1388888889,215.544618,7.962
4625,1,2016-12-08,11185.39,False,32.6444444444,215.6057878,7.962
4626,1,2016-08-19,11307,False,32.1888888889,215.6693107,7.962
4627,1,2016-08-26,10365.03,False,31.0888888889,215.7332258,7.962
4628,1,2016-02-09,8981.78,False,31.0166666667,215.7971409,7.962
4629,1,2016-09-09,8581.38,True,24.4444444444,215.861056,7.962
4630,1,2016-09-16,7987.56,False,26.6333333333,216.0410526,7.962
4631,1,2016-09-23,7504.05,False,24.3333333333,216.3758246,7.962
4632,1,2016-09-30,7970.3,False,26.4944444444,216.7105965,7.962
4633,1,2016-07-10,8010.18,False,20.7277777778,217.0453684,7.866
4634,1,2016-10-14,8964.67,False,22.0777777778,217.3552733,7.866
4635,1,2016-10-21,10716.87,False,17.6166666667,217.5159762,7.866
4636,1,2016-10-28,10570.19,False,19.2055555556,217.6766791,7.866
4637,1,2016-04-11,12121.54,False,12.7666666667,217.837382,7.866
4638,1,2016-11-11,11197.3,False,15.0611111111,217.9980849,7.866
4639,1,2016-11-18,9773.47,False,16.8055555556,218.2205088,7.866
4640,1,2016-11-25,14744.09,True,15.6333333333,218.4676211,7.866
4641,1,2016-02-12,10172.39,False,9.3944444444,218.7147333,7.866
4642,1,2016-09-12,15044.32,False,6.6277777778,218.9618456,7.866
4643,1,2016-12-16,14714.73,False,10.9055555556,219.1794533,7.866
4644,1,2016-12-23,16180.84,False,8.8666666667,219.3577216,7.866
4645,1,2016-12-30,10554.13,True,6.9722222222,219.5359898,7.866
4646,1,2017-06-01,9246,False,9.45,219.7142581,7.348
4647,1,2017-01-13,8198.59,False,9.1833333333,219.8925263,7.348
4648,1,2017-01-20,8022.64,False,12.2833333333,219.9856893,7.348
4649,1,2017-01-27,7885.38,False,12.3666666667,220.0788523,7.348
4650,1,2017-03-02,10085.87,False,13.6388888889,220.1720153,7.348
4651,1,2017-10-02,14950.38,True,8.9,220.2651783,7.348
4652,1,2017-02-17,13164.86,False,7.4,220.4257586,7.348
4653,1,2017-02-24,13189.95,False,14.0277777778,220.636902,7.348
4654,1,2017-02-03,15464.72,False,16.0888888889,220.8480454,7.348
4655,1,2017-09-03,12781.11,False,14.8666666667,221.0591887,7.348
4656,1,2017-03-16,14027.29,False,18.1888888889,221.2118132,7.348
4657,1,2017-03-23,12282.21,False,18.85,221.2864126,7.348
4658,1,2017-03-30,15035.51,False,19.7833333333,221.3610119,7.348
4659,1,2017-06-04,17006.02,False,21.35,221.4356112,7.143
4660,1,2017-04-13,16848.85,False,20.5944444444,221.5102105,7.143
4661,1,2017-04-20,13070.17,False,19.3111111111,221.5640737,7.143
4662,1,2017-04-27,14492.12,False,19.5722222222,221.6179368,7.143
4663,1,2017-04-05,16632.06,False,24.1944444444,221.6718,7.143
4664,1,2017-11-05,14922.78,False,23.2055555556,221.7256632,7.143
4665,1,2017-05-18,15712.57,False,21.2944444444,221.742674,7.143
4666,1,2017-05-25,14765.02,False,25.1222222222,221.744944,7.143
4667,1,2017-01-06,15369.77,False,25.5277777778,221.7472139,7.143
4668,1,2017-08-06,15948.94,False,25.7222222222,221.7494839,7.143
4669,1,2017-06-15,12181.66,False,26.3055555556,221.7626421,7.143
4670,1,2017-06-22,12356.92,False,25.7722222222,221.8030211,7.143
4671,1,2017-06-29,12800.16,False,29.3777777778,221.8434,7.143
4672,1,2017-06-07,14618.59,False,27.5388888889,221.8837789,6.908
4673,1,2017-07-13,11081.34,False,25.0666666667,221.9241579,6.908
4674,1,2017-07-20,11094.22,False,26.9,221.9327267,6.908
4675,1,2017-07-27,9971.74,False,28.1444444444,221.9412954,6.908
4676,1,2017-03-08,11648.89,False,30.0611111111,221.9498642,6.908
4677,1,2017-10-08,10609.61,False,29.4722222222,221.9584329,6.908
4678,1,2017-08-17,10272.79,False,29.3611111111,222.0384109,6.908
4679,1,2017-08-24,10288.31,False,25.3666666667,222.1719457,6.908
4680,1,2017-08-31,10066.04,False,26.9388888889,222.3054805,6.908
4681,1,2017-07-09,9601.08,True,28.8666666667,222.4390153,6.908
4682,1,2017-09-14,8723.62,False,23.8722222222,222.5820193,6.908
4683,1,2017-09-21,9670.5,False,21.0388888889,222.7818386,6.908
4684,1,2017-09-28,8972.86,False,24.4888888889,222.9816579,6.908
4685,1,2017-05-10,10523.41,False,20.3055555556,223.1814772,6.573
4686,1,2017-12-10,11105.36,False,17.2166666667,223.3812965,6.573
4687,1,2017-10-19,9544.78,False,19.9833333333,223.4257233,6.573
4688,1,2017-10-26,9972,False,20.6444444444,223.4442513,6.573
4689,1,2015-05-02,2770,False,5.7277777778,211.0963582,8.106
4690,1,2015-12-02,2420,True,3.6166666667,211.2421698,8.106
4691,1,2015-02-19,2176,False,4.4055555556,211.2891429,8.106
4692,1,2015-02-26,2029.9,False,8.1277777778,211.3196429,8.106
4693,1,2015-05-03,2752,False,8.0555555556,211.3501429,8.106
4694,1,2015-12-03,2926,False,14.3277777778,211.3806429,8.106
4695,1,2015-03-19,2861,False,12.5444444444,211.215635,8.106
4696,1,2015-03-26,1939,False,10.8055555556,211.0180424,8.106
4697,1,2015-02-04,2275,False,16.8166666667,210.8204499,7.808
4698,1,2015-09-04,3942,False,18.8111111111,210.6228574,7.808
4699,1,2015-04-16,3204,False,19.0666666667,210.4887,7.808
4700,1,2015-04-23,3047,False,18.2444444444,210.4391228,7.808
4701,1,2015-04-30,2454,False,19.6722222222,210.3895456,7.808
4702,1,2015-07-05,3639,False,22.5277777778,210.3399684,7.808
4703,1,2015-05-14,4173,False,23.7666666667,210.3374261,7.808
